result,table,_start,_stop,_time,_measurement,session_id,source,register,value,layer
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:32.824399+00:00,forced_writes,b8e88bbd,modbus_write,100,442.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:35.829587+00:00,forced_writes,b8e88bbd,modbus_write,100,447.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:38.835111+00:00,forced_writes,b8e88bbd,modbus_write,100,452.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:41.840496+00:00,forced_writes,b8e88bbd,modbus_write,100,457.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:06.015683+00:00,forced_writes,b8e88bbd,modbus_write,100,462.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:09.019416+00:00,forced_writes,b8e88bbd,modbus_write,100,467.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:12.024849+00:00,forced_writes,b8e88bbd,modbus_write,100,472.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:15.030481+00:00,forced_writes,b8e88bbd,modbus_write,100,477.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:18.036328+00:00,forced_writes,b8e88bbd,modbus_write,100,482.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:21.041384+00:00,forced_writes,b8e88bbd,modbus_write,100,487.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:24.045227+00:00,forced_writes,b8e88bbd,modbus_write,100,492.0,
